finess,finessgeo,coordxet,coordyet
750017436,750017444,652175.4,6863781.9
750017451,750017477,652296.3,6864585.1
750017485,750017493,652529.4,6863522.9
750017238,750017519,654038.5,6862065.3
750017501,750017527,652576.9,6863682.1
750017535,750017543,652685.6,6863908.6
750017550,750017576,652774.7,6864277.6
750026338,750017618,654527.5,6860998.7
750017634,750017642,652905.6,6863837
750017683,750017691,653375.9,6864665.8
750721334,750017709,649666.7,6858803
750017733,750017741,653397.9,6863920.1
750017766,750017774,653758.6,6864337.8
750039109,750017808,647731,6860036.1
750017816,750017824,652393.4,6864091.9
750017832,750017840,652837,6864239.8
750017857,750017865,652278.4,6864326.6
750017873,750017881,652589.8,6864447.7
750026478,750017899,653820.3,6866478.1
750017956,750017964,653111.2,6864202.2
750017972,750017980,653156.2,6863596.1
750001141,750017998,651800.8,6857937.5
750018020,750018046,653092.8,6865036.3
750018053,750018061,653189.3,6863895.2
750018087,750018095,653120.7,6863585.2
750018103,750018111,653080.1,6863655.1
750018137,750018145,652950.7,6863942.6
750018152,750018160,652393.9,6864837.6
750062895,750018178,656202.7,6863101.1
750018186,750018194,652378.4,6864928
750018202,750018210,652470.7,6864671.5
750018236,750018244,653842.5,6863529.5
750018251,750018277,653932.5,6863727.5
750806598,750018319,653221.5,6865979.8
750018301,750018327,654025,6864026
750018335,750018343,652649.1,6863540.3
750814550,750018368,647691.1,6860604.3
750018350,750018376,652695.9,6863573.1
750018384,750018392,652829,6864015.1
750814550,750018418,647682.7,6860915
750018400,750018426,654174.2,6863879.2
750018434,750018442,654121.5,6863952.6
750018467,750018475,653836.5,6864335.8
750018483,750018491,655026,6864557.4
750018517,750018525,653665.3,6862057.5
750018533,750018541,654661.4,6863253.9
750018566,750018574,654518.7,6863420.4
750018582,750018590,654103.9,6861590
750018558,750018608,651780.9,6866551.1
750018616,750018624,654491.6,6861675.2
750018657,750018665,654973.3,6861837.2
750018707,750018715,655109.6,6861858.9
750712341,750018749,656172.7,6862140.6
750018756,750018764,654730.5,6862592.8
750018822,750018830,654676.2,6861699.1
750018855,750018863,653564.1,6863360.8
750018871,750018897,653723.4,6863439.4
750018905,750018913,654358.3,6861389.8
750712184,750018939,649451.5,6858911.2
750018921,750018947,654639.6,6861343.2
750018954,750018962,655411.5,6861172.3
750712184,750018988,653770.8,6863827.4
750018970,750018996,653598.3,6862502.5
750019002,750019010,654039.3,6862697
750712184,750019028,654706.3,6861311
750712184,750019069,656360.2,6860511.2
750019085,750019093,654535.1,6863379.7
750712184,750019119,656027.9,6860503
750019101,750019127,654384.6,6863266.8
750019135,750019143,654243.4,6861522.5
750019150,750019176,654308.5,6861622.7
750019184,750019192,654463.8,6862019.6
750019200,750019226,654472,6862131.8
750019234,750019242,654900.9,6862059.7
750019283,750019291,655193.6,6862208.6
750019333,750019341,655776.6,6861165.7
920030152,750019358,655013.9,6865642
750019366,750019374,653757.7,6862792.1
750019382,750019390,653878,6862883
750019416,750019424,654026.3,6862927.3
750019457,750019465,654633.7,6863128.8
750805483,750019499,654546.3,6859163.7
750019523,750019531,654698.7,6862319.4
750810806,750019549,654379,6864746.6
750019572,750019580,654354,6862553.8
750810806,750019598,656511.3,6862689.7
750019606,750019614,654042,6863112.2
750019622,750019630,653956.4,6863346.5
750712184,750019648,651461.9,6859888.8
750019655,750019663,653892.6,6863480.1
750019671,750019697,654869.8,6861563
750019721,750019747,654218.4,6862299.2
750019754,750019762,654248.9,6863655.9
750019820,750019846,654095,6862975
750019887,750019895,654332.5,6862938.2
750019903,750019911,654124.5,6861925.8
750019952,750019960,654360.4,6862050.7
750719361,750019978,652694.4,6860134.4
750019986,750019994,654713.8,6862195
750062036,750020018,654454.2,6865949.6
750020000,750020034,654869.8,6862254.9
750062036,750020059,654676.6,6865562.7
750020067,750020075,654468.7,6862712.7
750720856,750020083,652139.4,6863240.4
750062036,750020109,651543,6864528
750020091,750020117,654310.4,6863073.5
750721334,750020141,651511.6,6860246.9
750020216,750020224,653539,6862813.4
750020232,750020240,653897.4,6863106.2
750020273,750020281,653682.6,6862940.8
750020778,750020299,649123.6,6860209.9
750020307,750020315,653731.3,6862852.7
750020323,750020356,654088.8,6862568.2
750020380,750020406,654588.8,6862109.6
750721466,750020448,646343.8,6861891.4
750020471,750020497,654849.6,6861827.1
750020505,750020513,655149.2,6861603.5
750803678,750020539,650059.3,6858700.9
750020554,750020562,655428.8,6861310.3
750020570,750020596,653856.2,6862017.3
750020612,750020620,653995.6,6862580.8
750020646,750020653,653777.7,6861762.9
750020661,750020687,655007.5,6862359.3
750020695,750020703,654400.4,6861186
750829707,750020729,648383.1,6860157.8
750020737,750020745,653978,6860604
750020752,750020760,655820.2,6859662.5
750020786,750020794,654806.3,6861269.6
750020802,750020810,653968.8,6860783.5
750020836,750020844,654145.9,6861446.7
750020851,750020877,654340.9,6860990.6
750020885,750020893,654680.9,6860709.6
750020901,750020927,655306.7,6859891
750813032,750021008,649703.9,6861845
750021040,750021057,656761.5,6860647.7
750021107,750021115,654979.9,6860356.9
750021131,750021156,655910.9,6859938.2
750021164,750021172,656120.7,6859819.2
750021180,750021206,656252.8,6859794.3
750021214,750021222,653912.4,6860823.3
750021230,750021255,654247.9,6860845.3
750021263,750021271,654465.9,6860881.2
750021297,750021305,654792.6,6860934.9
750021313,750021321,656320.8,6860271.2
750021347,750021354,655799.3,6860446.5
750021362,750021370,656459.9,6859601.7
750021396,750021404,654225.7,6861171.2
750021412,750021420,654779.6,6860718
750721466,750021438,653042.6,6865318.7
750021446,750021453,655171.2,6861199.6
750720583,750021479,655543,6864878
750021461,750021487,655642.6,6860073.7
750021495,750021503,656088.4,6859629.4
750021511,750021537,655048.9,6859747.7
750021545,750021552,655741.1,6860171.6
750021560,750021586,653747.5,6860940.6
750021594,750021602,654060.7,6861245.8
750021644,750021651,653940.1,6860882.2
750021628,750021669,653870,6861600.2
750021693,750021701,653826.9,6861166.6
750044448,750021719,656620.7,6864571.7
750021727,750021735,656204.8,6860917.3
750021743,750021750,655192.1,6860503.8
750021776,750021784,655541.5,6861102.2
750021792,750021800,655671,6860968.5
750021768,750021818,648608.6,6865905.4
750021842,750021867,656011.3,6860145.7
750021875,750021883,655916.9,6860925.4
750721391,750021909,651826.2,6864095.6
750021925,750021933,656293.6,6860750.1
750021941,750021966,655185.4,6860082.7
750021974,750021982,655282.1,6860089.4
750021990,750022006,655382.2,6860101.4
750022014,750022022,655014,6860964.5
750022030,750022055,655103.9,6860841.6
750022063,750022071,655610.7,6860201.9
750022097,750022105,656175.8,6860728.7
750022113,750022121,656359.8,6860658.6
750720914,750022139,653236.7,6857828.4
750022147,750022154,656032.4,6860394.3
750022162,750022170,656797.4,6860875.4
750022196,750022204,654044.9,6860279.8
750022212,750022220,656556.8,6860927.8
750022246,750022253,655464.6,6859783.3
750721235,750022279,649645.6,6860995.9
750022261,750022287,651673.9,6858644.7
750022295,750022303,652307.6,6859800.3
750062036,750022329,651543,6864528
750022311,750022337,652041.9,6859674.9
750022345,750022352,652111.5,6859661.3
750001950,750022378,654652.9,6862809.5
750022360,750022386,652068.4,6859057.8
750022394,750022402,651826.7,6859240.5
750001711,750022428,654755,6861830
750022410,750022436,651813.4,6859168
750022444,750022451,654000,6859914.5
940031339,750022469,652826.1,6863690.7
750022477,750022485,653695.2,6860288.2
750022493,750022501,652502.5,6858927.7
750022527,750022535,652105.6,6858337.9
750022543,750022550,653181.7,6858896.2
750022519,750022568,646063.1,6860638.1
750022576,750022584,653564.2,6859569
750022592,750022600,653169.9,6858302.7
750022626,750022634,654113.5,6859305.4
750022618,750022659,652781.8,6858994.9
750022642,750022667,652250.9,6858847.2
750022691,750022717,653461.5,6858420.4
750022725,750022733,652585.3,6858318.4
750720468,750022758,648131.1,6859910.3
750022741,750022766,653463.6,6859472.9
750022790,750022816,653016.1,6857699.8
750022824,750022832,651918.2,6859567.2
750022840,750022857,651853.4,6859121.9
750022865,750022873,652463.6,6859798.9
750022881,750022907,652576.1,6859547.7
750022915,750022923,652948.7,6859708.5
750022931,750022956,652902.8,6859617
750022964,750022972,652746.6,6859094.3
750022980,750023004,652573.7,6858808
750023012,750023020,652838.1,6858634.6
750023046,750023053,652787.6,6858670.7
750023061,750023087,652828.2,6858460.8
750023095,750023103,652887.2,6858165.7
940017304,750023129,649424.5,6859909.9
750023111,750023137,652904.2,6858296.9
750023145,750023152,653065.7,6858601.4
750023160,750023186,653465.9,6858524.5
750023194,750023202,653475.7,6859237.7
750023210,750023236,652317.6,6858045.1
750023244,750023251,654201,6858355.4
750023277,750023285,653381.6,6858119.6
750023293,750023301,653387.9,6859021.7
750023327,750023335,653716.9,6858929.1
750023343,750023350,653399.8,6857910.6
750023376,750023384,653724.7,6858105.7
920028560,750023418,653141.7,6862112.4
750023426,750023434,652586.6,6859258.4
750023442,750023467,654752.6,6858628.4
750023475,750023483,654283.5,6859105.7
750023459,750023509,655522.3,6865529.8
750023491,750023517,653793.8,6858784.4
750023525,750023533,653181.7,6858896.2
750023541,750023566,652111.9,6858609.6
750023574,750023582,651905.4,6858623.7
750023590,750023616,652852.5,6859199.3
750023624,750023632,649713.8,6859505.1
750023640,750023657,650797.6,6858837.9
750023681,750023707,650255.1,6859041.7
750062036,750023749,652339.2,6863805.3
750023731,750023756,649635.2,6859320.4
750023764,750023772,649692.3,6859275.9
750023780,750023806,651692.7,6858162.5
750023814,750023822,650367.6,6859200.1
750001729,750023848,652167.3,6864010.8
750023830,750023855,650552.8,6859261
750023863,750023871,649033.4,6858818
750023897,750023905,649306.5,6858724.4
750023913,750023921,649572.4,6858617
750023962,750023970,650035.8,6859943.1
750023996,750024002,650848.3,6859490.7
750024010,750024036,650710.8,6859571.3
750062036,750024069,649522.5,6860288.6
750024077,750024085,650495.9,6860347.2
750024093,750024101,651045.2,6859611.2
750024127,750024135,650113.3,6859328.4
750024143,750024150,649884.7,6859024.8
690802715,750024168,651707.2,6859908.9
750024176,750024184,649827.3,6858947.4
750024275,750024283,650931.6,6859415.9
750024291,750024317,650795.6,6859180.7
750024325,750024333,650597.5,6858830.8
750024341,750024366,650047.8,6859777.3
750024374,750024382,650411.7,6858755.7
750024390,750024416,650635.7,6858264.7
750024424,750024432,650223,6860308.8
750024465,750024473,650375.1,6859726.2
750024515,750024523,650442.5,6859318.7
750024531,750024556,650536,6859103.8
750024564,750024572,650704.9,6858755.8
750024580,750024606,650812,6859041.3
750024614,750024622,650724.1,6860438.7
750024697,750024705,650411.7,6860562.8
750024713,750024721,650492.2,6858523.7
750024747,750024754,650038.7,6858458.2
750024796,750024804,650787.1,6860371.8
750024812,750024820,650947.2,6859703.1
750024861,750024887,650102.6,6859651.6
750024895,750024903,649897.8,6859490.3
750024945,750024952,649400.9,6859273.3
570010173,750024978,655533.5,6865407.8
750024960,750024986,649192.5,6858973.1
750025025,750025033,651113.3,6859142.8
750025041,750025066,650958.5,6858803.2
750025074,750025082,650406.4,6858326.3
750025165,750025173,648622.6,6860285.8
750025181,750025207,650265,6860631.7
750025215,750025223,647083.1,6859893.3
750025231,750025256,647000.7,6860447.3
750025264,750025272,648885,6859418.9
920028560,750025298,654820.8,6860753
750025280,750025306,649417.5,6861020.1
750025314,750025322,648772.1,6861054.2
920028560,750025348,654820.8,6860753
750025330,750025355,648919.4,6860322.3
750025363,750025371,647613.2,6860996.5
750025397,750025405,646633,6858975.6
750025462,750025470,648279.7,6860936.3
750025546,750025553,648154.9,6860694.3
750720583,750025579,656445,6862532.5
750025561,750025587,647343.8,6860641.5
750025595,750025603,647627.9,6860432.3
750025611,750025637,647886.9,6860268.4
750025645,750025652,648237.9,6859986.9
750025660,750025686,648579,6859828.2
750025694,750025702,648696.3,6859752.2
750025710,750025736,648442.3,6860795.5
750025777,750025785,648631,6860856
750025793,750025801,648103,6859786.8
750025827,750025835,649255.8,6860064
750025843,750025850,647013.6,6860909
750025876,750025884,648106.1,6860982.5
750025926,750025934,647597.7,6860950.3
750025942,750025967,647893,6860757.7
750025991,750026007,649354.6,6859785.8
750026015,750026023,647936.4,6860459.7
750026031,750026056,647785.5,6860395
750026064,750026072,647698.7,6860317.6
750026080,750026106,647365,6860117.9
750026114,750026122,648848.4,6860405.9
750026130,750026155,647838.8,6861759.6
750026163,750026171,648020,6861560.7
920028263,750026189,646063.1,6860638.1
750026197,750026205,648130.2,6861427.2
750026213,750026221,648233.7,6861376.5
750026247,750026254,648425.6,6861152.3
750026296,750026304,648587.5,6861321
750026312,750026320,648848.9,6859921.5
750026346,750026353,649380.2,6860745.3
750026361,750026387,649113,6860650.1
750026411,750026437,648832.5,6860527.5
750026460,750026486,648379.6,6860324.2
750026338,750026528,655076.4,6861231.9
750026544,750026551,647790.2,6860059
750026577,750026585,647309.8,6859828.6
750026627,750026635,648067.9,6859235.2
750026643,750026650,648686.4,6858938.6
750026692,750026700,648001.1,6861269.7
750015968,750026718,652383.6,6864652.8
750026726,750026734,648839.8,6861167.6
750026742,750026767,650061.6,6860779.5
750026775,750026783,648916.5,6859332
930028436,750026809,647825.7,6859989.7
750026791,750026817,649579.2,6860417.2
750026825,750026833,649613.1,6860460.9
750026841,750026866,649676.8,6860380.8
750026874,750026882,649061.9,6859886.6
750829707,750026908,648436.6,6859650
750026890,750026916,646993,6860797.8
750026924,750026932,650121.2,6860377.6
750026940,750026957,647438.7,6860728.3
750026965,750026973,647404,6860711.4
750829707,750026999,648431.1,6860180.7
750026981,750027005,648657.1,6861485.1
750027013,750027021,647533.3,6861363.7
750720351,750027039,656621.1,6863233.3
750027047,750027054,647752.8,6861214
750027062,750027070,649291.2,6860945.1
750720781,750027088,649578.3,6865360.5
750027096,750027104,649510.6,6860513.3
750027112,750027120,649176.9,6860378.7
750720781,750027138,650346.3,6865540.6
750027146,750027153,649002.5,6860286.7
750027161,750027187,648734,6860195
750027195,750027203,648552.4,6860056.7
750027179,750027229,654781.3,6859674.3
750027245,750027252,648353.2,6859900.3
750721466,750027278,649322.2,6865649
750027260,750027286,648230.1,6859817.1
750027294,750027302,647914.9,6859553.2
750027344,750027351,648840.6,6859713.3
750062036,750027369,650821.9,6866642.5
750027377,750027385,648957.5,6859629.5
750027427,750027435,648643.9,6860991.6
750027443,750027450,648286.5,6859605.3
750027476,750027484,649002.5,6861018.3
750027542,750027567,646082.7,6861102
750027575,750027583,645891.9,6861144.2
750027641,750027666,646057.2,6860588.7
750027674,750027682,647262.9,6862203.8
750027690,750027716,646082.4,6861781
750027724,750027732,647006.1,6862060.5
750027765,750027773,645648,6860617
750027708,750027799,651174,6861609.7
750027781,750027807,646835.4,6861661.3
750027815,750027823,646549.2,6861431.7
750027831,750027856,646023.4,6861165
750027864,750027872,646642,6862160.8
750027880,750027906,646444,6861966.3
750027914,750027922,646273.4,6861530
750031809,750027948,653817.5,6863242.8
750027930,750027955,646742.6,6862271.4
750027963,750027971,646711.7,6862249.9
930026026,750027989,652315.7,6863420.8
750027997,750028003,645398.7,6860275.2
750054157,750028029,651870.8,6866783.6
750028011,750028037,645557.5,6859948.7
750001588,750028078,653304.1,6863486.2
750028060,750028086,646978.7,6862204.4
750028094,750028102,647443.4,6862284.9
750719361,750028128,652620.6,6865350
750028110,750028136,646804.9,6862015.6
750015968,750028169,656068.7,6864384.4
750028177,750028185,646100,6861239.8
750028193,750028201,646522.1,6861937
750002289,750028219,649669.6,6858725.3
