"","finess_geo","n_patients","n_infected","prevalence","date"
"695","530000181",1,0,0,2024-01-07
"696","530000264",69,0,0,2024-01-07
"697","530031962",5,0,0,2024-01-07
"698","540000015",22,0,0,2024-01-07
"699","540000023",12,0,0,2024-01-07
"700","540000072",2,0,0,2024-01-07
"701","540000155",26,0,0,2024-01-07
"702","540000163",8,0,0,2024-01-07
"703","540000296",5,0,0,2024-01-07
"704","540000312",1,0,0,2024-01-07
"705","540000361",3,0,0,2024-01-07
"706","540000395",2,0,0,2024-01-07
"707","540000452",4,0,0,2024-01-07
"708","540000478",13,0,0,2024-01-07
"709","540001070",13,0,0,2024-01-07
"710","540001096",44,0,0,2024-01-07
"711","540001104",2,0,0,2024-01-07
"712","540001138",31,0,0,2024-01-07
"713","540001286",27,0,0,2024-01-07
"714","540002698",101,0,0,2024-01-07
"715","540013224",7,0,0,2024-01-07
"716","540014073",1,0,0,2024-01-07
"717","540026895",14,0,0,2024-01-07
"718","550000012",29,0,0,2024-01-07
"719","550000038",2,0,0,2024-01-07
"720","550000178",21,0,0,2024-01-07
"721","550000434",23,0,0,2024-01-07
"722","560000127",49,0,0,2024-01-07
"723","560000135",61,0,0,2024-01-07
"724","560000143",51,0,0,2024-01-07
"725","560000184",9,0,0,2024-01-07
"726","560000192",12,0,0,2024-01-07
"727","560000200",5,0,0,2024-01-07
"728","560000275",1,0,0,2024-01-07
"729","560000291",2,0,0,2024-01-07
"730","560000366",2,0,0,2024-01-07
"731","560000465",1,0,0,2024-01-07
"732","560002933",6,0,0,2024-01-07
"733","560002974",1,0,0,2024-01-07
"734","560007510",7,0,0,2024-01-07
"735","560008799",11,0,0,2024-01-07
"736","560015422",2,0,0,2024-01-07
"737","560029068",4,0,0,2024-01-07
"738","560030165",1,0,0,2024-01-07
"739","570000026",1,0,0,2024-01-07
"740","570000059",26,0,0,2024-01-07
"741","570000083",6,0,0,2024-01-07
"742","570000117",22,0,0,2024-01-07
"743","570000166",1,0,0,2024-01-07
"744","570000216",39,0,0,2024-01-07
"745","570000281",3,0,0,2024-01-07
"746","570000349",47,0,0,2024-01-07
"747","570000356",5,0,0,2024-01-07
"748","570000364",2,0,0,2024-01-07
"749","570000455",4,0,0,2024-01-07
"750","570000562",2,0,0,2024-01-07
"751","570000596",4,0,0,2024-01-07
"752","570000646",12,0,0,2024-01-07
"753","570000661",1,0,0,2024-01-07
"754","570000687",2,0,0,2024-01-07
"755","570000893",2,0,0,2024-01-07
"756","570000901",15,0,0,2024-01-07
"757","570000950",4,0,0,2024-01-07
"758","570000968",1,0,0,2024-01-07
"759","570000992",2,0,0,2024-01-07
"760","570001016",2,0,0,2024-01-07
"761","570001057",9,0,0,2024-01-07
"762","570003079",7,0,0,2024-01-07
"763","570005215",2,0,0,2024-01-07
"764","570009670",3,0,0,2024-01-07
"765","570026252",32,0,0,2024-01-07
"766","570026682",69,0,0,2024-01-07
"767","580004836",2,0,0,2024-01-07
"768","580780138",5,0,0,2024-01-07
"769","580780187",1,0,0,2024-01-07
"770","580972610",1,0,0,2024-01-07
"771","580972644",1,0,0,2024-01-07
"772","580972651",1,0,0,2024-01-07
"773","580972669",5,0,0,2024-01-07
"774","580972677",3,0,0,2024-01-07
"775","580972685",10,0,0,2024-01-07
"776","580972693",34,0,0,2024-01-07
"777","590000014",4,0,0,2024-01-07
"778","590000121",36,0,0,2024-01-07
"779","590000188",22,0,0,2024-01-07
"780","590000337",50,0,0,2024-01-07
"781","590000428",59,0,0,2024-01-07
"782","590000436",20,0,0,2024-01-07
"783","590000469",29,0,0,2024-01-07
"784","590000477",5,0,0,2024-01-07
"785","590000527",5,0,0,2024-01-07
"786","590000535",51,0,0,2024-01-07
"787","590000543",1,0,0,2024-01-07
"788","590000592",35,0,0,2024-01-07
"789","590000600",3,0,0,2024-01-07
"790","590000618",118,0,0,2024-01-07
"791","590000691",4,0,0,2024-01-07
"792","590000758",45,0,0,2024-01-07
"793","590000766",2,0,0,2024-01-07
"794","590000774",15,0,0,2024-01-07
"795","590001004",34,0,0,2024-01-07
"796","590001749",7,0,0,2024-01-07
"797","590006607",33,0,0,2024-01-07
"798","590006896",16,0,0,2024-01-07
"799","590008041",11,0,0,2024-01-07
"800","590047718",1,0,0,2024-01-07
"801","590049565",1,0,0,2024-01-07
"802","590052056",31,0,0,2024-01-07
"803","590065223",1,0,0,2024-01-07
"804","590780060",2,0,0,2024-01-07
"805","590780094",2,0,0,2024-01-07
"806","590780250",3,0,0,2024-01-07
"807","590780268",20,0,0,2024-01-07
"808","590780284",41,0,0,2024-01-07
"809","590780342",3,0,0,2024-01-07
"810","590780383",14,0,0,2024-01-07
"811","590781571",2,0,0,2024-01-07
"812","590781951",4,0,0,2024-01-07
"813","590782298",7,0,0,2024-01-07
"814","590782546",5,0,0,2024-01-07
"815","590782553",14,0,0,2024-01-07
"816","590784864",4,0,0,2024-01-07
"817","590785374",6,0,0,2024-01-07
"818","590787586",32,0,0,2024-01-07
"819","590788964",6,0,0,2024-01-07
"820","590790655",2,0,0,2024-01-07
"821","590791091",2,0,0,2024-01-07
"822","590791653",5,0,0,2024-01-07
"823","590796975",64,0,0,2024-01-07
"824","590797353",82,0,0,2024-01-07
"825","590801106",91,0,0,2024-01-07
"826","590804696",52,0,0,2024-01-07
"827","590806360",4,0,0,2024-01-07
"828","590811279",58,0,0,2024-01-07
"829","590812186",2,0,0,2024-01-07
"830","590813176",6,0,0,2024-01-07
"831","590813382",3,0,0,2024-01-07
"832","590813507",6,0,0,2024-01-07
"833","590815056",6,0,0,2024-01-07
"834","590816310",18,0,0,2024-01-07
"835","590817458",6,0,0,2024-01-07
"836","590817839",1,0,0,2024-01-07
"837","600000053",22,0,0,2024-01-07
"838","600000152",4,0,0,2024-01-07
"839","600000186",14,0,0,2024-01-07
"840","600000194",74,0,0,2024-01-07
"841","600000285",4,0,0,2024-01-07
"842","600000467",33,0,0,2024-01-07
"843","600010862",7,0,0,2024-01-07
"844","600013999",2,0,0,2024-01-07
"845","600100101",2,0,0,2024-01-07
"846","600100168",8,0,0,2024-01-07
"847","600100184",2,0,0,2024-01-07
"848","600100754",10,0,0,2024-01-07
"849","600100861",1,0,0,2024-01-07
"850","600110175",6,0,0,2024-01-07
"851","600113476",76,0,0,2024-01-07
"852","610000044",16,0,0,2024-01-07
"853","610000051",38,0,0,2024-01-07
"854","610000069",48,0,0,2024-01-07
"855","610000077",3,0,0,2024-01-07
"856","610000093",1,0,0,2024-01-07
"857","610000119",19,0,0,2024-01-07
"858","610006421",3,0,0,2024-01-07
"859","610780116",8,0,0,2024-01-07
"860","620000026",18,0,0,2024-01-07
"861","620000034",58,0,0,2024-01-07
"862","620000224",63,0,0,2024-01-07
"863","620000240",6,0,0,2024-01-07
"864","620000257",91,0,0,2024-01-07
"865","620000323",61,0,0,2024-01-07
"866","620000349",45,0,0,2024-01-07
"867","620000653",87,0,0,2024-01-07
"868","620003202",60,0,0,2024-01-07
"869","620003350",8,0,0,2024-01-07
"870","620003376",13,0,0,2024-01-07
"871","620006049",3,0,0,2024-01-07
"872","620025346",12,0,0,2024-01-07
"873","620100099",17,0,0,2024-01-07
"874","620100487",13,0,0,2024-01-07
"875","620100735",9,0,0,2024-01-07
"876","620100750",5,0,0,2024-01-07
"877","620101311",12,0,0,2024-01-07
"878","620101501",23,0,0,2024-01-07
"879","620105940",1,0,0,2024-01-07
"880","620116046",1,0,0,2024-01-07
"881","620118513",18,0,0,2024-01-07
"882","630000016",1,0,0,2024-01-07
"883","630000404",80,0,0,2024-01-07
"884","630000412",9,0,0,2024-01-07
"885","630000420",21,0,0,2024-01-07
"886","630000438",15,0,0,2024-01-07
"887","630000446",27,0,0,2024-01-07
"888","630000479",14,0,0,2024-01-07
"889","630000560",2,0,0,2024-01-07
"890","630780211",7,0,0,2024-01-07
"891","630780369",4,0,0,2024-01-07
"892","630781268",53,0,0,2024-01-07
"893","630781821",1,0,0,2024-01-07
"894","630781839",10,0,0,2024-01-07
"895","630783538",2,0,0,2024-01-07
"896","640000162",51,0,0,2024-01-07
"897","640000402",10,0,0,2024-01-07
"898","640000410",33,0,0,2024-01-07
"899","640000428",1,0,0,2024-01-07
"900","640000436",1,0,0,2024-01-07
"901","640000600",48,0,0,2024-01-07
"902","640005591",1,0,0,2024-01-07
"903","640016580",8,0,0,2024-01-07
"904","640017646",9,0,0,2024-01-07
"905","640018206",21,0,0,2024-01-07
"906","640019634",2,0,0,2024-01-07
"907","640020681",2,0,0,2024-01-07
"908","640020715",2,0,0,2024-01-07
"909","640780268",7,0,0,2024-01-07
"910","640780490",9,0,0,2024-01-07
"911","640780557",4,0,0,2024-01-07
"912","640780623",1,0,0,2024-01-07
"913","640780672",1,0,0,2024-01-07
"914","640780748",8,0,0,2024-01-07
"915","640780938",10,0,0,2024-01-07
"916","640780946",15,0,0,2024-01-07
"917","640781225",5,0,0,2024-01-07
"918","640781308",1,0,0,2024-01-07
"919","640789640",5,0,0,2024-01-07
"920","650000045",10,0,0,2024-01-07
"921","650000052",5,0,0,2024-01-07
"922","650000417",29,0,0,2024-01-07
"923","650002579",4,0,0,2024-01-07
"924","650780182",3,0,0,2024-01-07
"925","650780398",1,0,0,2024-01-07
"926","650780679",14,0,0,2024-01-07
"927","650784218",11,0,0,2024-01-07
"928","660000084",96,0,0,2024-01-07
"929","660000167",1,0,0,2024-01-07
"930","660006305",6,0,0,2024-01-07
"931","660009689",2,0,0,2024-01-07
"932","660013012",14,0,0,2024-01-07
"933","660780628",4,0,0,2024-01-07
"934","660780669",14,0,0,2024-01-07
"935","660780776",17,0,0,2024-01-07
"936","660780784",18,0,0,2024-01-07
"937","660790387",40,0,0,2024-01-07
"938","670000025",80,0,0,2024-01-07
"939","670000157",44,0,0,2024-01-07
"940","670000165",33,0,0,2024-01-07
"941","670000215",1,0,0,2024-01-07
"942","670000272",20,0,0,2024-01-07
"943","670000306",3,0,0,2024-01-07
"944","670000397",17,0,0,2024-01-07
"945","670000405",2,0,0,2024-01-07
"946","670013325",1,0,0,2024-01-07
"947","670013341",1,0,0,2024-01-07
"948","670014042",1,0,0,2024-01-07
"949","670017458",2,0,0,2024-01-07
"950","670018068",17,0,0,2024-01-07
"951","670020098",20,0,0,2024-01-07
"952","670780113",13,0,0,2024-01-07
"953","670780170",7,0,0,2024-01-07
"954","670780188",10,0,0,2024-01-07
"955","670780212",26,0,0,2024-01-07
"956","670780378",13,0,0,2024-01-07
"957","670780386",5,0,0,2024-01-07
"958","670783133",4,0,0,2024-01-07
"959","670783273",94,0,0,2024-01-07
"960","670797539",5,0,0,2024-01-07
"961","670798636",6,0,0,2024-01-07
"962","680000122",1,0,0,2024-01-07
"963","680000320",9,0,0,2024-01-07
"964","680000494",4,0,0,2024-01-07
"965","680000544",22,0,0,2024-01-07
"966","680000577",4,0,0,2024-01-07
"967","680000601",5,0,0,2024-01-07
"968","680000684",78,0,0,2024-01-07
"969","680000700",11,0,0,2024-01-07
"970","680000874",1,0,0,2024-01-07
"971","680000882",2,0,0,2024-01-07
"972","680001195",10,0,0,2024-01-07
"973","680004546",114,0,0,2024-01-07
"974","680004553",4,0,0,2024-01-07
"975","680004579",2,0,0,2024-01-07
"976","680020096",4,0,0,2024-01-07
"977","690000013",13,0,0,2024-01-07
"978","690000021",4,0,0,2024-01-07
"979","690000047",1,0,0,2024-01-07
"980","690000088",17,0,0,2024-01-07
"981","690000245",8,0,0,2024-01-07
"982","690000427",8,0,0,2024-01-07
"983","690000575",88,0,0,2024-01-07
"984","690000583",2,0,0,2024-01-07
"985","690000625",10,0,0,2024-01-07
"986","690000633",1,0,0,2024-01-07
"987","690000773",3,0,0,2024-01-07
"988","690000880",37,0,0,2024-01-07
"989","690007539",59,0,0,2024-01-07
"990","690019849",4,0,0,2024-01-07
"991","690022959",10,0,0,2024-01-07
"992","690023239",6,0,0,2024-01-07
"993","690023411",24,0,0,2024-01-07
"994","690029186",2,0,0,2024-01-07
"995","690041124",16,0,0,2024-01-07
"996","690041132",42,0,0,2024-01-07
"997","690043476",1,0,0,2024-01-07
"998","690052212",1,0,0,2024-01-07
"999","690054713",19,0,0,2024-01-07
"1000","690054721",18,0,0,2024-01-07
"1001","690780150",7,0,0,2024-01-07
"1002","690780226",1,0,0,2024-01-07
"1003","690780259",2,0,0,2024-01-07
"1004","690780358",10,0,0,2024-01-07
"1005","690780366",9,0,0,2024-01-07
"1006","690780390",10,0,0,2024-01-07
"1007","690780648",21,0,0,2024-01-07
"1008","690780655",18,0,0,2024-01-07
"1009","690780663",5,0,0,2024-01-07
"1010","690783154",94,0,0,2024-01-07
"1011","690784137",103,0,0,2024-01-07
"1012","690784152",85,0,0,2024-01-07
"1013","690784178",34,0,0,2024-01-07
"1014","690784186",36,0,0,2024-01-07
"1015","690784194",4,0,0,2024-01-07
"1016","690784202",8,0,0,2024-01-07
"1017","690787429",2,0,0,2024-01-07
"1018","690787478",5,0,0,2024-01-07
"1019","690791082",1,0,0,2024-01-07
"1020","690793468",13,0,0,2024-01-07
"1021","690805361",150,0,0,2024-01-07
"1022","690807367",12,0,0,2024-01-07
"1023","700000011",5,0,0,2024-01-07
"1024","700000029",29,0,0,2024-01-07
"1025","700780059",3,0,0,2024-01-07
"1026","700780174",3,0,0,2024-01-07
"1027","700780208",6,0,0,2024-01-07
"1028","710006859",9,0,0,2024-01-07
"1029","710010067",19,0,0,2024-01-07
"1030","710010786",11,0,0,2024-01-07
"1031","710780917",12,0,0,2024-01-07
"1032","710781410",2,0,0,2024-01-07
"1033","710781824",3,0,0,2024-01-07
"1034","710978107",1,0,0,2024-01-07
"1035","710978123",1,0,0,2024-01-07
"1036","710978131",2,0,0,2024-01-07
"1037","710978156",1,0,0,2024-01-07
"1038","710978180",2,0,0,2024-01-07
"1039","710978230",1,0,0,2024-01-07
"1040","710978255",1,0,0,2024-01-07
"1041","710978263",41,0,0,2024-01-07
"1042","710978289",100,0,0,2024-01-07
"1043","710978313",14,0,0,2024-01-07
"1044","710978347",32,0,0,2024-01-07
"1045","720000033",56,0,0,2024-01-07
"1046","720000124",2,0,0,2024-01-07
"1047","720000199",37,0,0,2024-01-07
"1048","720000231",7,0,0,2024-01-07
"1049","720000249",4,0,0,2024-01-07
"1050","720000389",2,0,0,2024-01-07
"1051","720000470",7,0,0,2024-01-07
"1052","720000520",2,0,0,2024-01-07
"1053","720001437",17,0,0,2024-01-07
"1054","720016179",11,0,0,2024-01-07
"1055","720017748",12,0,0,2024-01-07
"1056","720023068",3,0,0,2024-01-07
"1057","730000031",70,0,0,2024-01-07
"1058","730000049",1,0,0,2024-01-07
"1059","730000080",10,0,0,2024-01-07
"1060","730000098",10,0,0,2024-01-07
"1061","730000247",15,0,0,2024-01-07
"1062","730000262",21,0,0,2024-01-07
"1063","730004298",11,0,0,2024-01-07
"1064","730012499",5,0,0,2024-01-07
"1065","730783644",3,0,0,2024-01-07
"1066","740000062",1,0,0,2024-01-07
"1067","740000237",83,0,0,2024-01-07
"1068","740000286",2,0,0,2024-01-07
"1069","740000294",3,0,0,2024-01-07
"1070","740000302",18,0,0,2024-01-07
"1071","740000328",25,0,0,2024-01-07
"1072","740011481",1,0,0,2024-01-07
"1073","740014345",15,0,0,2024-01-07
"1074","740014691",3,0,0,2024-01-07
"1075","740780416",19,0,0,2024-01-07
"1076","740780424",12,0,0,2024-01-07
"1077","740781141",53,0,0,2024-01-07
"1078","740781166",1,0,0,2024-01-07
"1079","740781224",32,0,0,2024-01-07
"1080","740788617",3,0,0,2024-01-07
"1081","750000481",5,0,0,2024-01-07
"1082","750000499",28,0,0,2024-01-07
"1083","750000523",92,0,0,2024-01-07
"1084","750000549",28,0,0,2024-01-07
"1085","750027369",1,0,0,2024-01-07
"1086","750041543",4,0,0,2024-01-07
"1087","750055287",5,0,0,2024-01-07
"1088","750100018",14,0,0,2024-01-07
"1089","750100042",67,0,0,2024-01-07
"1090","750100075",81,0,0,2024-01-07
"1091","750100083",8,0,0,2024-01-07
"1092","750100091",52,0,0,2024-01-07
"1093","750100109",57,0,0,2024-01-07
"1094","750100125",173,0,0,2024-01-07
"1095","750100166",98,0,0,2024-01-07
"1096","750100208",105,0,0,2024-01-07
"1097","750100232",80,0,0,2024-01-07
"1098","750100273",77,0,0,2024-01-07
"1099","750100299",3,0,0,2024-01-07
"1100","750150013",12,0,0,2024-01-07
"1101","750150104",50,0,0,2024-01-07
"1102","750150146",5,0,0,2024-01-07
"1103","750150187",7,0,0,2024-01-07
"1104","750150237",25,0,0,2024-01-07
"1105","750150252",8,0,0,2024-01-07
"1106","750150260",6,0,0,2024-01-07
"1107","750150286",3,0,0,2024-01-07
"1108","750150344",2,0,0,2024-01-07
"1109","750150377",1,0,0,2024-01-07
"1110","750160012",26,0,0,2024-01-07
"1111","750300014",3,0,0,2024-01-07
"1112","750300071",11,0,0,2024-01-07
"1113","750300089",3,0,0,2024-01-07
"1114","750300097",13,0,0,2024-01-07
"1115","750300121",6,0,0,2024-01-07
"1116","750300139",7,0,0,2024-01-07
"1117","750300154",9,0,0,2024-01-07
"1118","750300360",12,0,0,2024-01-07
"1119","750300493",2,0,0,2024-01-07
"1120","750300550",3,0,0,2024-01-07
"1121","750300592",4,0,0,2024-01-07
"1122","750300667",4,0,0,2024-01-07
"1123","750300741",3,0,0,2024-01-07
"1124","750300766",8,0,0,2024-01-07
"1125","750300774",3,0,0,2024-01-07
"1126","750300840",16,0,0,2024-01-07
"1127","750300857",2,0,0,2024-01-07
"1128","750300881",2,0,0,2024-01-07
"1129","750300915",17,0,0,2024-01-07
"1130","750300931",5,0,0,2024-01-07
"1131","750301137",12,0,0,2024-01-07
"1132","750301145",16,0,0,2024-01-07
"1133","750301160",7,0,0,2024-01-07
"1134","750790164",1,0,0,2024-01-07
"1135","750801441",3,0,0,2024-01-07
"1136","750803447",85,0,0,2024-01-07
"1137","750803454",87,0,0,2024-01-07
"1138","760000018",30,0,0,2024-01-07
"1139","760000042",3,0,0,2024-01-07
"1140","760000059",1,0,0,2024-01-07
"1141","760000141",9,0,0,2024-01-07
"1142","760000158",140,0,0,2024-01-07
"1143","760000166",22,0,0,2024-01-07
"1144","760000174",1,0,0,2024-01-07
"1145","760000182",11,0,0,2024-01-07
"1146","760000356",7,0,0,2024-01-07
"1147","760000364",18,0,0,2024-01-07
"1148","760000372",9,0,0,2024-01-07
"1149","760000463",42,0,0,2024-01-07
"1150","760021329",23,0,0,2024-01-07
"1151","760025312",9,0,0,2024-01-07
"1152","760027292",7,0,0,2024-01-07
"1153","760041368",2,0,0,2024-01-07
"1154","760780205",4,0,0,2024-01-07
"1155","760780510",8,0,0,2024-01-07
"1156","760780619",13,0,0,2024-01-07
"1157","760780668",2,0,0,2024-01-07
"1158","760780783",3,0,0,2024-01-07
"1159","760780791",10,0,0,2024-01-07
"1160","760783035",2,0,0,2024-01-07
"1161","760783159",1,0,0,2024-01-07
"1162","760783522",12,0,0,2024-01-07
"1163","760805770",56,0,0,2024-01-07
"1164","760921809",11,0,0,2024-01-07
"1165","770000131",31,0,0,2024-01-07
"1166","770000149",37,0,0,2024-01-07
"1167","770000156",51,0,0,2024-01-07
"1168","770000164",27,0,0,2024-01-07
"1169","770000172",28,0,0,2024-01-07
"1170","770000180",1,0,0,2024-01-07
"1171","770000214",9,0,0,2024-01-07
"1172","770000446",76,0,0,2024-01-07
"1173","770019032",63,0,0,2024-01-07
"1174","770020477",29,0,0,2024-01-07
"1175","770300010",12,0,0,2024-01-07
"1176","770300135",25,0,0,2024-01-07
"1177","770300143",10,0,0,2024-01-07
"1178","770790707",9,0,0,2024-01-07
"1179","770813400",4,0,0,2024-01-07
"1180","780000287",61,0,0,2024-01-07
"1181","780000295",20,0,0,2024-01-07
"1182","780000303",5,0,0,2024-01-07
"1183","780000311",67,0,0,2024-01-07
"1184","780000329",59,0,0,2024-01-07
"1185","780000337",11,0,0,2024-01-07
"1186","780000345",1,0,0,2024-01-07
"1187","780000378",3,0,0,2024-01-07
"1188","780000386",1,0,0,2024-01-07
"1189","780000428",1,0,0,2024-01-07
"1190","780018727",9,0,0,2024-01-07
"1191","780022737",5,0,0,2024-01-07
"1192","780140018",3,0,0,2024-01-07
"1193","780150017",4,0,0,2024-01-07
"1194","780150066",7,0,0,2024-01-07
"1195","780300075",5,0,0,2024-01-07
"1196","780300125",8,0,0,2024-01-07
"1197","780300208",4,0,0,2024-01-07
"1198","780300323",15,0,0,2024-01-07
"1199","780300406",25,0,0,2024-01-07
"1200","780300414",12,0,0,2024-01-07
"1201","780300422",33,0,0,2024-01-07
"1202","780300455",6,0,0,2024-01-07
"1203","780630026",2,0,0,2024-01-07
"1204","780800256",124,0,0,2024-01-07
"1205","790000087",63,0,0,2024-01-07
"1206","790000111",2,0,0,2024-01-07
"1207","790000137",2,0,0,2024-01-07
"1208","790003537",1,0,0,2024-01-07
"1209","790009948",6,0,0,2024-01-07
"1210","790019848",28,0,0,2024-01-07
"1211","800000143",46,0,0,2024-01-07
"1212","800000184",1,0,0,2024-01-07
"1213","800000200",2,0,0,2024-01-07
"1214","800000226",14,0,0,2024-01-07
"1215","800000275",5,0,0,2024-01-07
"1216","800000390",3,0,0,2024-01-07
"1217","800000432",13,0,0,2024-01-07
"1218","800000440",1,0,0,2024-01-07
"1219","800000507",3,0,0,2024-01-07
"1220","800000614",3,0,0,2024-01-07
"1221","800002503",5,0,0,2024-01-07
"1222","800006124",154,0,0,2024-01-07
"1223","800009466",3,0,0,2024-01-07
"1224","800009920",16,0,0,2024-01-07
"1225","800013179",5,0,0,2024-01-07
"1226","800015729",5,0,0,2024-01-07
"1227","800017253",1,0,0,2024-01-07
"1228","800018491",1,0,0,2024-01-07
"1229","810000224",33,0,0,2024-01-07
"1230","810000448",2,0,0,2024-01-07
"1231","810000505",26,0,0,2024-01-07
"1232","810000513",1,0,0,2024-01-07
"1233","810000521",36,0,0,2024-01-07
"1234","810000539",1,0,0,2024-01-07
"1235","810000562",10,0,0,2024-01-07
"1236","810101170",3,0,0,2024-01-07
"1237","810101444",8,0,0,2024-01-07
"1238","820000032",22,0,0,2024-01-07
"1239","820000040",25,0,0,2024-01-07
"1240","820000057",12,0,0,2024-01-07
"1241","820000065",5,0,0,2024-01-07
"1242","820000883",5,0,0,2024-01-07
"1243","830000279",16,0,0,2024-01-07
"1244","830000287",49,0,0,2024-01-07
"1245","830000295",15,0,0,2024-01-07
"1246","830000311",53,0,0,2024-01-07
"1247","830000337",8,0,0,2024-01-07
"1248","830000345",59,0,0,2024-01-07
"1249","830100103",6,0,0,2024-01-07
"1250","830100251",6,0,0,2024-01-07
"1251","830100319",11,0,0,2024-01-07
"1252","830100327",4,0,0,2024-01-07
"1253","830100368",2,0,0,2024-01-07
"1254","830100392",6,0,0,2024-01-07
"1255","830100418",3,0,0,2024-01-07
"1256","830100434",7,0,0,2024-01-07
"1257","830100459",3,0,0,2024-01-07
"1258","830100475",3,0,0,2024-01-07
"1259","830100558",10,0,0,2024-01-07
"1260","830100574",29,0,0,2024-01-07
"1261","830100608",13,0,0,2024-01-07
"1262","830100855",1,0,0,2024-01-07
"1263","830200523",6,0,0,2024-01-07
"1264","840000285",11,0,0,2024-01-07
